learning_rate,max_depth,min_data_in_leaf,n_estimators,num_leaves,reg_alpha,reg_lambda,MAE_cv0,MAE_cv1,MAE_cv2,MAE_cv3,MAE_cv4,MAE,MAE_std
0.01,-1,5,300,5,0.1,0.1,0.5441450099806805,0.5025271538669023,0.5057415506305363,0.5629327273725517,0.49737055894199395,0.522543400158533,0.02921708189480567
0.01,-1,5,300,5,0.1,0.5,0.5442815924255968,0.5091524112015433,0.5077013984223786,0.5660396492481755,0.5051084965614687,0.5264567095718327,0.027347221976409777
0.01,-1,5,300,5,0.1,1.0,0.547018591664395,0.5130842246644357,0.5067090863207151,0.5646165624291051,0.5095997508815631,0.5282056431920428,0.026060605107085036
0.01,-1,5,300,5,0.5,0.0,0.5489611396984226,0.5115029092467908,0.5117388896884247,0.5627567733368342,0.5086700730919064,0.5287259570124757,0.02527346132053406
0.01,-1,5,300,5,0.5,0.1,0.5486454970399383,0.5137545437204937,0.5119161772322789,0.562370086722715,0.5104459275944888,0.5294264464619829,0.02432659809375971
0.01,-1,5,300,5,0.5,0.5,0.5478033717157684,0.5154233348014795,0.5090969754169196,0.5627679108277895,0.5148695913649691,0.5299922368253853,0.023817223776224583
0.01,-1,5,300,5,0.5,1.0,0.5477131204241861,0.5150628289362986,0.5100034786634897,0.5629474778485906,0.5177348263307064,0.5306923464406543,0.023293285748587356
0.01,-1,5,300,5,1.0,0.0,0.5541259586743534,0.5165540736157322,0.5147696182713937,0.561172789444937,0.5174669262591972,0.5328178732531226,0.022825085085845114
0.01,-1,5,300,5,1.0,0.1,0.5533477659620091,0.5179901043496813,0.5141654823145092,0.5613819731633439,0.5174974657964427,0.5328765583171973,0.022582384626380743
0.01,-1,5,300,5,1.0,0.5,0.5528185178761309,0.5175543527578363,0.5129777140018759,0.5632256113495833,0.5197244475596379,0.5332601287090128,0.02303108304798731
0.01,-1,5,300,5,1.0,1.0,0.5534091150440246,0.5140463721170958,0.513983453492759,0.5625421901778045,0.5181887155806657,0.5324339692824699,0.023600393114585713
0.01,-1,5,300,10,0.0,0.0,0.5509707875132114,0.5017886721028687,0.5031710801088503,0.5683621683922622,0.5060527829422593,0.5260690982118904,0.03131816213236921
0.01,-1,5,300,10,0.0,0.1,0.5507494201764239,0.4992081036588462,0.4995785672831377,0.5635215341010199,0.5047585928303672,0.523563243609959,0.031055617876457112
0.01,-1,5,300,10,0.0,0.5,0.5508262940309789,0.504002439903279,0.5063552428909897,0.5615731774540144,0.5089415880902394,0.5263397484739002,0.027577242580267867
0.01,-1,5,300,10,0.0,1.0,0.5500944790117874,0.5119954956971274,0.5078035677489359,0.5703250936114445,0.5186986287649693,0.5317834529668529,0.027196334820901225
0.01,-1,5,300,10,0.1,0.0,0.5480848572516079,0.505867357043035,0.5001455495984685,0.5642515077275342,0.5081246763565316,0.5252947895954355,0.028903872007209543
0.01,-1,5,300,10,0.1,0.1,0.5496103096741797,0.5061256038562484,0.5056943558740178,0.5629893982126362,0.5086326203505177,0.52661045759352,0.02753513978544171
0.01,-1,5,300,10,0.1,0.5,0.5552344941876498,0.5098663457337773,0.5031104107983626,0.569195734169427,0.5120498527734854,0.5298913675325404,0.0300983724473606
0.01,-1,5,300,10,0.1,1.0,0.5485316891155593,0.5165725956742726,0.5075966970944965,0.572331200122736,0.5169969498754858,0.5324058263765101,0.027192354086582108
0.01,-1,5,300,10,0.5,0.0,0.5538297151317282,0.5122394743694824,0.507394295242786,0.5679514040020655,0.5079274472448071,0.5298684671981737,0.028817224137531443
0.01,-1,5,300,10,0.5,0.1,0.5499305997017956,0.513968438629376,0.5127598440184968,0.5720456716200426,0.5103726202048885,0.53181543483492,0.027785141101507208
0.01,-1,5,300,10,0.5,0.5,0.5497394809507796,0.5163950435197663,0.5143179315776468,0.5695921776076516,0.5205951171351533,0.5341279501581996,0.024451286806183786
0.01,-1,5,300,10,0.5,1.0,0.5510256842576114,0.5155116354022005,0.5131431677511441,0.5667346693761242,0.525058919151986,0.5342948151878132,0.023546591724270934
0.01,-1,5,300,10,1.0,0.0,0.5418755213729911,0.5151245570089978,0.5197274966083413,0.5667962028561462,0.5195704224725027,0.5326188400637958,0.021773126518856847
0.01,-1,5,300,10,1.0,0.1,0.5442830817557129,0.5176841645788566,0.5191899049941775,0.5664885751662444,0.5214722833621633,0.533823601971431,0.02123430472804696
0.01,-1,5,300,10,1.0,0.5,0.5496582480451261,0.5166060684108646,0.5170677921974154,0.5672153811420414,0.528366863692477,0.5357828706975848,0.02209937713199629
0.01,-1,5,300,10,1.0,1.0,0.5579641066521391,0.5193854480004413,0.5166065024709379,0.5726209056099213,0.5238917313769942,0.5380937388220868,0.025496839270017314
0.01,-1,5,300,20,0.0,0.0,0.5745720911266852,0.5292748961071772,0.525291830973856,0.5917639321386572,0.5223274164968508,0.5486460333686451,0.03218945086343483
0.01,-1,5,300,20,0.0,0.1,0.5741280909859191,0.5349147317843869,0.5273817688314086,0.5915842467533582,0.5308049618473543,0.5517627600404854,0.029169662861788712
0.01,-1,5,300,20,0.0,0.5,0.5768321370350846,0.5279884393210965,0.5278239927821379,0.6050843723215835,0.5294430875849401,0.5534344058089685,0.03568664555305381
0.01,-1,5,300,20,0.0,1.0,0.5742817926582562,0.5323086961494579,0.5352038220273814,0.5935804962927087,0.5280372835257322,0.5526824181307072,0.029441290334054196
0.01,-1,5,300,20,0.1,0.0,0.5664092733495631,0.5327542204046632,0.5327469239132203,0.5882884147399265,0.5365028978545071,0.551340346052376,0.02501770189330806
0.01,-1,5,300,20,0.1,0.1,0.5697734411692353,0.5288482809937392,0.5260008588138851,0.5991900510118784,0.5279296000736726,0.550348446412482,0.03286525356364786
0.01,-1,5,300,20,0.1,0.5,0.577440086910616,0.5282503836559067,0.5317036727941555,0.6019085959478985,0.5392383068178231,0.55570820922528,0.032435157933299666
0.01,-1,5,300,20,0.1,1.0,0.5734545311745137,0.5353302435377686,0.5294188132907729,0.5893825975016762,0.5305411045883153,0.5516254580186093,0.027862739731620498
0.01,-1,5,300,20,0.5,0.0,0.5877965810487085,0.5415915808017853,0.52890767286943,0.5887240429172886,0.5297997261936501,0.5553639207661726,0.030446320171533495
0.01,-1,5,300,20,0.5,0.1,0.5914533129699899,0.5409292793865996,0.5275962619016422,0.5897351186141493,0.5379635113444979,0.5575354968433758,0.030587664002282113
0.01,-1,5,300,20,0.5,0.5,0.5944986564498986,0.5477519600502092,0.5224800279357676,0.580894408838247,0.5372411820989678,0.5565732470746181,0.03018172881916586
0.01,-1,5,300,20,0.5,1.0,0.5946467867658979,0.5448412666679974,0.5259722115641057,0.5773682832404473,0.5436671160696898,0.5572991328616276,0.027928589111231694
0.01,-1,5,300,20,1.0,0.0,0.5812009479240773,0.5309483872423308,0.5311033384215296,0.5827572561477637,0.5301246169176081,0.5512269093306619,0.02808063865599442
0.01,-1,5,300,20,1.0,0.1,0.5785560821917931,0.5273701006133982,0.5279481355593141,0.5870466384770183,0.5293243783749968,0.5500490670433041,0.030057318642287667
0.01,-1,5,300,20,1.0,0.5,0.5866607404415036,0.5325059702339365,0.5268662774348831,0.5848523490639426,0.5374420893070574,0.5536654852962647,0.02953992438571979
0.01,-1,5,300,20,1.0,1.0,0.5875503229818815,0.533435927938639,0.5238629525492292,0.596206070527566,0.5458698448670197,0.557385023772867,0.032584147768252456
0.01,-1,5,300,30,0.0,0.0,0.5712637793233124,0.5325663657887094,0.5288233265174087,0.608040461949076,0.5316243298340825,0.5544636526825177,0.03468166271125811
0.01,-1,5,300,30,0.0,0.1,0.5746137242363543,0.5388178283060899,0.5293413124862951,0.6104199001239151,0.5304199704905879,0.5567225471286484,0.03523363606503419
0.01,-1,5,300,30,0.0,0.5,0.5710053857024652,0.5377313794921981,0.5384815639685963,0.6185533832419249,0.5370077628954756,0.5605558950601319,0.035481155641322974
0.01,-1,5,300,30,0.0,1.0,0.5784895776746865,0.5352234586060383,0.53549340733587,0.5969991543650035,0.5362407953063933,0.5564892786575983,0.029275100254818245
0.01,-1,5,300,30,0.1,0.0,0.5696756401303316,0.5369191410395228,0.5402778755508097,0.6090181449589234,0.5327384489357677,0.5577258501230711,0.03215360853933257
0.01,-1,5,300,30,0.1,0.1,0.5709252758397954,0.5355949899123514,0.5371186782663055,0.6053145903208581,0.5313175733207964,0.5560542215320213,0.031767786007990705
0.01,-1,5,300,30,0.1,0.5,0.5721449201186403,0.5323709834296053,0.5369297263116795,0.6034362885948039,0.5301181378047921,0.5550000112519042,0.03200678282461539
0.01,-1,5,300,30,0.1,1.0,0.573672059090529,0.534162922002436,0.5287160244906406,0.5850447656294083,0.5326759485548334,0.5508543439535695,0.02640452552645744
0.01,-1,5,300,30,0.5,0.0,0.5849623528126522,0.5411971045630972,0.5288143718626486,0.5883685606147122,0.5318604434262472,0.5550405666558714,0.029252526887088563
0.01,-1,5,300,30,0.5,0.1,0.5889434102850084,0.5415720993438681,0.5262657740230929,0.5891563428512472,0.5356594089449339,0.55631940708963,0.030373217660834596
0.01,-1,5,300,30,0.5,0.5,0.593230226304216,0.5488853045287372,0.5225568285340353,0.5780229899822902,0.5371382485203606,0.5559667195739278,0.029137289590487784
0.01,-1,5,300,30,0.5,1.0,0.5947752363678611,0.5448998887694617,0.5263026034043119,0.5780552669116733,0.5437808719201596,0.5575627734746935,0.027983018842621665
0.01,-1,5,300,30,1.0,0.0,0.5812009479240773,0.5309483872423308,0.5315536562443254,0.5820146424539948,0.5301246169176081,0.5511684501564673,0.027793310810651426
0.01,-1,5,300,30,1.0,0.1,0.5785560821917931,0.5273701006133982,0.5279481355593141,0.5870466384770183,0.5292551431711573,0.5500352200025362,0.030069266730150472
0.01,-1,5,300,30,1.0,0.5,0.5866607404415036,0.5325059702339365,0.5268662774348831,0.5847409540224988,0.5374420893070574,0.5536432062879759,0.02951055037599509
0.01,-1,5,300,30,1.0,1.0,0.587568881044638,0.5336559447785746,0.5238629525492292,0.596206070527566,0.5458698448670197,0.5574327387534055,0.032548138662640974
0.01,-1,5,300,40,0.0,0.0,0.5712637793233124,0.5325663657887094,0.5288233265174087,0.608040461949076,0.5316243298340825,0.5544636526825177,0.03468166271125811
0.01,-1,5,300,40,0.0,0.1,0.5746137242363543,0.5388178283060899,0.5293413124862951,0.6104199001239151,0.5304199704905879,0.5567225471286484,0.03523363606503419
0.01,-1,5,300,40,0.0,0.5,0.5710053857024652,0.5377313794921981,0.5384815639685963,0.6185533832419249,0.5370077628954756,0.5605558950601319,0.035481155641322974
0.01,-1,5,300,40,0.0,1.0,0.5784895776746865,0.5352234586060383,0.53549340733587,0.5969991543650035,0.5362407953063933,0.5564892786575983,0.029275100254818245
0.01,-1,5,300,40,0.1,0.0,0.5696756401303316,0.5369191410395228,0.5402778755508097,0.6090181449589234,0.5327384489357677,0.5577258501230711,0.03215360853933257
0.01,-1,5,300,40,0.1,0.1,0.5709252758397954,0.5355949899123514,0.5371186782663055,0.6053145903208581,0.5313175733207964,0.5560542215320213,0.031767786007990705
0.01,-1,5,300,40,0.1,0.5,0.5721449201186403,0.5323709834296053,0.5369297263116795,0.6034362885948039,0.5301181378047921,0.5550000112519042,0.03200678282461539
0.01,-1,5,300,40,0.1,1.0,0.573672059090529,0.534162922002436,0.5287160244906406,0.5850447656294083,0.5326759485548334,0.5508543439535695,0.02640452552645744
0.01,-1,5,300,40,0.5,0.0,0.5849623528126522,0.5411971045630972,0.5288143718626486,0.5883685606147122,0.5318604434262472,0.5550405666558714,0.029252526887088563
0.01,-1,5,300,40,0.5,0.1,0.5889434102850084,0.5415720993438681,0.5262657740230929,0.5891563428512472,0.5356594089449339,0.55631940708963,0.030373217660834596
0.01,-1,5,300,40,0.5,0.5,0.593230226304216,0.5488853045287372,0.5225568285340353,0.5780229899822902,0.5371382485203606,0.5559667195739278,0.029137289590487784
0.01,-1,5,300,40,0.5,1.0,0.5947752363678611,0.5448998887694617,0.5263026034043119,0.5780552669116733,0.5437808719201596,0.5575627734746935,0.027983018842621665
0.01,-1,5,300,40,1.0,0.0,0.5812009479240773,0.5309483872423308,0.5315536562443254,0.5820146424539948,0.5301246169176081,0.5511684501564673,0.027793310810651426
0.01,-1,5,300,40,1.0,0.1,0.5785560821917931,0.5273701006133982,0.5279481355593141,0.5870466384770183,0.5292551431711573,0.5500352200025362,0.030069266730150472
0.01,-1,5,300,40,1.0,0.5,0.5866607404415036,0.5325059702339365,0.5268662774348831,0.5847409540224988,0.5374420893070574,0.5536432062879759,0.02951055037599509
0.01,-1,5,300,40,1.0,1.0,0.587568881044638,0.5336559447785746,0.5238629525492292,0.596206070527566,0.5458698448670197,0.5574327387534055,0.032548138662640974
0.01,-1,5,400,5,0.0,0.0,0.5345577291401309,0.49649389579052594,0.494582437027122,0.556067117794135,0.4868663671264542,0.5137135093756735,0.030048259982195694
0.01,-1,5,400,5,0.0,0.1,0.5353308923964426,0.49637842679648125,0.4935458355656076,0.554984033015819,0.48554418435967944,0.513156674426806,0.030289305336993057
0.01,-1,5,400,5,0.0,0.5,0.5360866564526682,0.4987957103997779,0.4959624200339406,0.5541941719161461,0.49024339185440524,0.5150564701313876,0.028366848377344777
0.01,-1,5,400,5,0.0,1.0,0.5366845194749019,0.5032555625531993,0.49442486812397085,0.5574713514174402,0.499235822945366,0.5182144249029756,0.027532474369662118
0.01,-1,5,400,5,0.1,0.0,0.5391428466760602,0.4978017269356279,0.49474547119715306,0.5549042361434091,0.48815216118569066,0.5149492884275881,0.030008520589642634
0.01,-1,5,400,5,0.1,0.1,0.5361813231858399,0.4983905643722176,0.4943895432866725,0.5546000703214689,0.4891026455143538,0.5145328293361106,0.02909922690718301
0.01,-1,5,400,5,0.1,0.5,0.5353430235151645,0.5023005828810249,0.4975413291044347,0.5560208177811983,0.49435464445362143,0.5171120795470887,0.027233035028015225
0.01,-1,5,400,5,0.1,1.0,0.5403858090191851,0.5076623941866685,0.4982664393936682,0.5557357444870242,0.49947663142611126,0.5203054037025315,0.026162621799787688
0.01,-1,5,400,5,0.5,0.0,0.5422503968533408,0.507725276957183,0.5026869002437849,0.5536382300934077,0.5006285371404862,0.5213858682576406,0.024711704474168525
0.01,-1,5,400,5,0.5,0.1,0.5414584334825815,0.5096848053177638,0.5027850790018663,0.5519053001830045,0.5022525720143879,0.5216172379999209,0.023361630936007925
0.01,-1,5,400,5,0.5,0.5,0.5406129152958431,0.5122805526707869,0.5011814777111776,0.5542433057567901,0.5067985559691146,0.5230233614807425,0.023128972446016888
0.01,-1,5,400,5,0.5,1.0,0.538008259356445,0.5100654548064365,0.5027067409781669,0.5550760869026301,0.510403316817057,0.5232519717721471,0.022313678536542276
0.01,-1,5,400,5,1.0,0.0,0.5442278087534395,0.5117787287899545,0.5068376066547645,0.555572747350275,0.5091105725501385,0.5255054928197144,0.022695111500991353
0.01,-1,5,400,5,1.0,0.1,0.5426118123787468,0.5122935581553612,0.5078789640024474,0.5548126705578587,0.5096175492520314,0.5254429108692891,0.021732428188419726
0.01,-1,5,400,5,1.0,0.5,0.5396465432878801,0.5110450936740765,0.5069159079078871,0.5542033512455461,0.5113355248867397,0.5246292842004259,0.021066332622910692
0.01,-1,5,400,5,1.0,1.0,0.5412779773663365,0.5061962766653333,0.5068023619198809,0.5511478682316899,0.5080881691034149,0.522702530657331,0.021754515626155907
0.01,-1,5,400,10,0.0,0.0,0.5501390924670985,0.5022472247712972,0.499394458918113,0.5627996026251432,0.5040744075576694,0.5237309572678643,0.030265262741196876
0.01,-1,5,400,10,0.0,0.1,0.5485536707139865,0.4986780427122609,0.49528338114194953,0.5566615508202795,0.5024122824317478,0.5203177855640448,0.02972264036505691
0.01,-1,5,400,10,0.0,0.5,0.5447987299012762,0.500483343020341,0.5028937068480401,0.5554820099620483,0.5036631894481098,0.5214641958359632,0.026474739056806106
0.01,-1,5,400,10,0.0,1.0,0.5463647018100395,0.510263601741023,0.5045417286954528,0.5648784175295547,0.5132596426133368,0.5278616184778813,0.026359688240345607
0.01,-1,5,400,10,0.1,0.0,0.5455011015547087,0.5052288859354513,0.4945909046650498,0.5582080421702937,0.5072864029159829,0.5221630674482973,0.02789359178343798
0.01,-1,5,400,10,0.1,0.1,0.5458656495820875,0.5054180396853625,0.4987823648680439,0.5564666345569934,0.5061441874045078,0.522535375219399,0.026558952241159745
0.01,-1,5,400,10,0.1,0.5,0.5545231910541828,0.5073826790818481,0.49612289327670467,0.5634419183961743,0.5074670022188579,0.5257875368055535,0.030813804248804918
0.01,-1,5,400,10,0.1,1.0,0.5459514119005465,0.515637117625001,0.5031645961631181,0.5644968506006497,0.5129130030878326,0.5284325958754297,0.025741956108748073
0.01,-1,5,400,10,0.5,0.0,0.5497513731731793,0.5103103512555568,0.4991639591420455,0.5618135711515183,0.5024813295676746,0.5247041168579949,0.02897330265177744
0.01,-1,5,400,10,0.5,0.1,0.5449839860726275,0.5138001405763066,0.5025138693470468,0.5669591737432127,0.503973953956947,0.5264462247392282,0.02838411380349519
0.01,-1,5,400,10,0.5,0.5,0.5437298798017347,0.513284633563619,0.5065389430489838,0.5659058980285238,0.5119301859335712,0.5282779080752865,0.02558934328180208
0.01,-1,5,400,10,0.5,1.0,0.5454620173217255,0.5111406388869832,0.5046535724578014,0.560058587084758,0.515300805690119,0.5273231242882774,0.024088106626569867
0.01,-1,5,400,10,1.0,0.0,0.5375448538588297,0.5120088276287567,0.5105007642282547,0.5628631654220048,0.5121085153776896,0.5270052253031071,0.023000417305147226
0.01,-1,5,400,10,1.0,0.1,0.5409624194417905,0.5163340162286636,0.5105614068812714,0.564113357204094,0.5157615599794251,0.5295465519470488,0.02263967144837603
0.01,-1,5,400,10,1.0,0.5,0.5467854182378771,0.5136646713168429,0.5066325695082796,0.564583668012615,0.5195445754587895,0.5302421805068809,0.024493278542014146
0.01,-1,5,400,10,1.0,1.0,0.5557816246126288,0.5166651404329867,0.5052023531929101,0.5668620914975637,0.5155582355782967,0.5320138890628773,0.027406812738379954
0.01,-1,5,400,20,0.0,0.0,0.5718325066364683,0.5262941908743902,0.5197879913742146,0.5835960834152085,0.5164613145216719,0.5435944173643907,0.03162187532976017
0.01,-1,5,400,20,0.0,0.1,0.5702120208580144,0.5312583156563462,0.5215085446908848,0.5831415631779753,0.5248503106767491,0.546194151011994,0.028416488150242572
0.01,-1,5,400,20,0.0,0.5,0.5731479182329671,0.5223959403142414,0.5223109642960365,0.593620987971079,0.5251118155063486,0.5473175252641346,0.03372953784626571
0.01,-1,5,400,20,0.0,1.0,0.5717564659806627,0.5248402632702038,0.5288190792745858,0.5852984516874492,0.5207989278881169,0.5463026376202036,0.029938764287431703
0.01,-1,5,400,20,0.1,0.0,0.5624277619728646,0.5298394557807972,0.5273523154937592,0.581116181890903,0.5310830193468362,0.546363746897032,0.02415456309746951
0.01,-1,5,400,20,0.1,0.1,0.5670480980499533,0.5263708015669815,0.5215588515384912,0.5898482499511322,0.5228296497717434,0.5455311301756602,0.031161404652538235
0.01,-1,5,400,20,0.1,0.5,0.5767105525879443,0.5244401647341241,0.5255338969904937,0.5923522558855513,0.5334696570586874,0.5505013054513602,0.03174530782422272
0.01,-1,5,400,20,0.1,1.0,0.5722725600824344,0.5315298412250989,0.5225828470042719,0.5793509472480879,0.5242012498295424,0.5459874890778871,0.027547533335147333
0.01,-1,5,400,20,0.5,0.0,0.5837966239212934,0.5392110429506444,0.5219442002441109,0.5835586167297119,0.5233599182917537,0.5503740804275028,0.03114850041348404
0.01,-1,5,400,20,0.5,0.1,0.5867275641731255,0.5379521045163422,0.5226255994617497,0.5833709073885285,0.5333415926633417,0.5528035536406175,0.029980176743781183
0.01,-1,5,400,20,0.5,0.5,0.5889273416255334,0.5430542063404016,0.5177914226945797,0.5724363443639057,0.5310991852170821,0.5506617000483004,0.029408398208404116
